"","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID"
"420","S Lee;J -Y Lee;H -J Kang;S -W Lee"," Automatic Generation of Structured Hyperdocuments from Multi-Column Document Images, ","Proc th Int Conf Pattern Recognition IV Barcelona","1","1_131 S Lee;J -Y Lee;H -J Kang;S -W Lee<","420"
"421","M -S Lee;Y -M Yang;S -W Lee"," Automatic Video Parsing Using Shot Boundary Detection and Camera Operation Analysis, ","Pattern Recognition","1","1_132 M -S Lee;Y -M Yang;S -W Lee<","421"
"422","S Lee;S -W Lee;J Kim"," Automatic Verification of Seal Imprints Using Attributed Stroke Graph Matching, ","Proc IEEE International Conference Computer Processing of Chinese and Oriental Languages","1","1_133 S Lee;S -W Lee;J Kim<","422"
"423","S Lee;S -W Lee;J Kim"," Automatic Entity Verification by Seal Imprint, ","International Journal of Computer Processing of Chinese and Oriental Languages","1","1_134 S Lee;S -W Lee;J Kim<","423"
"424","S Lee;S -W Lee;Y -R Kwon"," Distribution of Information Contents and Entropy of Hangul Character Images, ","International Journal Computer ProCessing of Chinese and Oriental Languages","1","1_80 S Lee;S -W Lee;Y -R Kwon<","424"
"425","S Lee;S -W Lee;J - H Kim;Frans C A Groen"," Translation-, Rotation-, and Scale-Invariant Recognition of Hand-Drawn Symbols in Schematic Diagrams, ","International Journal of Pattern Recognition and Artificial Intelligence","1","1_135 S Lee;S -W Lee;J - H Kim;Frans C A Groen<","425"
"426","S Lee;S -W Lee;Y R Kwon"," Distribution of Information Contents and Entropy of Hangul Character Images, ","Proc International Conference Computer Processing of Chinese and Oriental Languages Taipei","1","1_81 S Lee;S -W Lee;Y R Kwon<","426"
"427","S Lee;S -W Lee;H -S Park;Y Y Tang"," Translation-, Scale-, and Rotation-invariant Recognition of Hangul Characters Transformation Ring Projection, ","Proc st International Conference Document Analysis and Recognition Saint Malo","1","1_136 S Lee;S -W Lee;H -S Park;Y Y Tang<","427"
"428","S Lee;S -W Lee;E -S Kim"," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ","Pattern Recognition","1","1_82 S Lee;S -W Lee;E -S Kim<","428"
"429","S Lee;S -W Lee;J Kim"," Attributed Stroke Graph Matching for Seal Imprint Verification, ","Pattern Recognition Letters","1","1_137 S Lee;S -W Lee;J Kim<","429"
"430","S Lee;S -W Lee;E -S Kim;B -W Min"," Efficient Postprocessing Algorithms for Error Correction in Handwritten Hangul Address and Human Name Recognition, ","Proc International Conference Document Analysis and Recognition Tsukuba","1","1_83 S Lee;S -W Lee;E -S Kim;B -W Min<","430"
"431","S Lee;Y K Lim;H J Kang;C Ahn;S -W Lee"," Structure Analysis of Low Resolution Fax Cover Pages, ","Document Analysis Systems Lecture Notes Computer Science","1","1_138 S Lee;Y K Lim;H J Kang;C Ahn;S -W Lee<","431"
"432","S Lee;S -W Lee"," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ","IEEE Trans Pattern Analysis and Machine Intelligence","1","1_84 S Lee;S -W Lee<","432"
"433","S Lee;Off-Line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network ","IEEE Transactions on Pattern Analysis and Machine Intelligence","","1","1_139 S Lee;Off-Line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network <","433"
"434","S Lee;S -W Lee;Y -J Kim"," Off-line Recognition of Totally Unconstrained Handwritten Numerals Using Multilayer Cluster Neural Network, ","Proc th International Conference Pattern Recognition","1","1_85 S Lee;S -W Lee;Y -J Kim<","434"
"435","S Lee;S -W Lee;J Kim;F C A Groen"," A Fast Computational Method for Minimum Square Error Transform, ","Pattern Recognition Letters","1","1_86 S Lee;S -W Lee;J Kim;F C A Groen<","435"
"436","S Lee;S -W Lee;Y -M Kim;S W Choi"," Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos, ","IEEE Trans Multimedia","1","1_87 S Lee;S -W Lee;Y -M Kim;S W Choi<","436"
"437","S Lee;S -W Lee;K -C Kim"," Location Destination Address Block on Handwritten Korean Envelopes, ","Proc th International Conference Pattern Recognition","1","1_88 S Lee;S -W Lee;K -C Kim<","437"
"438","S Lee;S -W Lee;H -S Park"," Multi-lingual Large-set Oriental Character Recognition Using a Hierarchical Neural Network Classifier, ","International Journal Computer Processing of Oriental Languages","1","1_89 S Lee;S -W Lee;H -S Park<","438"
"439","S Lee;Hyeran Byun ; Seonghoon Kang","Real-Time Pedestrian Detection Using Support Vector Machines ","SVM Support Vector Machine","1","1_10 S Lee;Hyeran Byun ; Seonghoon Kang<","439"
"440","S Lee;Hyeran Byun ; Kil-Cheon Kim ; Myung-Cheol Roh ; Yeong-Woo Choi","Scene Text Extraction in Complex Images ","Document Analysis Systems","1","1_11 S Lee;Hyeran Byun ; Kil-Cheon Kim ; Myung-Cheol Roh ; Yeong-Woo Choi<","440"
"441","S Lee;H Byun;S -W Lee"," A Survey on Pattern Recognition Applications of Support Vector Machines, ","International Journal of Pattern Recognition and Artificial Intelligence","1","1_12 S Lee;H Byun;S -W Lee<","441"
"442","S Lee;W -G Cho;S -W Lee;J H Kim"," Modeling and Recognition of Cursive Words Hidden Markov Models, ","Pattern Recognition","1","1_13 S Lee;W -G Cho;S -W Lee;J H Kim<","442"
"443","S Lee;Sung Woo Choi ; Young-Min Kim","Fast Scene Change Detection Using Direct Feature Extraction from MPEG Compressed Videos ","ICPR International Conference Pattern Recognition","1","1_14 S Lee;Sung Woo Choi ; Young-Min Kim<","443"
"444","S Lee;Sung Woo Choi ; Young-Min Kim","Fast Scene Change Detection using Direct Feature Extraction from MPEG Compressed Videos ","IEEE Transactions Multimedia","1","1_15 S Lee;Sung Woo Choi ; Young-Min Kim<","444"
"445","S Lee;Bo Shen","Transcoding-enabled Caching Proxy for Video Delivery in Heterogeneous Network Environments ","IMSA Internet Multimedia Systems and Applications","20","20_40 S Lee;Bo Shen<","445"
"446","Bo Shen;Sung-Ju Lee"," Transcoding-Enabled Caching Proxy System for Video Delivery in Heterogeneous Network Environments ","Proceedings of IASTED IMSA Internet Multimedia Systems and Applications","20","20_41 Bo Shen;Sung-Ju Lee<","446"
"447","William Su;Sung-Ju Lee;Mario Gerla"," Mobility Prediction and Routing in Ad Hoc Wireless Networks ","International Journal of Network Management John Wiley Sons","20","20_42 William Su;Sung-Ju Lee;Mario Gerla<","447"
"448","William Su;Sung-Ju Lee;Mario Gerla"," Mobility Prediction in Wireless Networks ","Proceedings of IEEE MILCOM","20","20_43 William Su;Sung-Ju Lee;Mario Gerla<","448"
"449","Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla"," Congestion Controlled Adaptive Lightweight Multicast in Wireless Mobile Ad Hoc Networks ","Proceedings of IEEE ISCC","20","20_44 Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla<","449"
"450","Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla"," How Effective is End-to-End Reliable Multicast in Ad Hoc Networks? ","UCLA CSD Technical Report","20","20_45 Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla<","450"
"451","Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla"," A Reliable, Congestion-Controlled Multicast Transport Protocol in Multimedia Multi-hop Networks ","Proceedings of IEEE WPMC","20","20_46 Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla<","451"
"452","Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla"," Reliable Adaptive Lightweight Multicast Protocol ","Proceedings of IEEE ICC International Conference Communications","20","20_47 Ken Tang;Katia Obraczka;Sung-Ju Lee;Mario Gerla<","452"
"453","Zhichen Xu;Chunqiang Tang;Sujata Banerjee;Sung-Ju Lee"," RITA: Receiver Initiated Just-in-Time Tree Adaptation for Rich Media Distribution ","Proceedings of ACM NOSSDAV Network and Operating System Support for Digital Audio and Video","20","20_48 Zhichen Xu;Chunqiang Tang;Sujata Banerjee;Sung-Ju Lee<","453"
"454","Sang Ho Bae;Sung-Ju Lee;Mario Gerla"," Multicast Protocol Implementation and Validation in an Ad hoc Network Testbed ","Proceedings of IEEE ICC International Conference Communications","20","20_1 Sang Ho Bae;Sung-Ju Lee;Mario Gerla<","454"
"455","Sang Ho Bae;Sung-Ju Lee;Mario Gerla"," Unicast Performance Analysis of the ODMRP in a Mobile Ad hoc Network Testbed ","Proceedings of IEEE ICCCN","20","20_2 Sang Ho Bae;Sung-Ju Lee;Mario Gerla<","455"
"456","Sang Ho Bae;Sung-Ju Lee;William Su;Mario Gerla"," The Design, Implementation, and Performance Evaluation of the On-Demand Multicast Routing Protocol in Multihop Wireless Networks ","IEEE Network special issue Multicasting Empowering the Next Generation Internet","20","20_3 Sang Ho Bae;Sung-Ju Lee;William Su;Mario Gerla<","456"
"457","Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas"," CDNs for Personal Broadcasting and Individualized Reception ","Proceedings of WCW","20","20_4 Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas<","457"
"458","S Lee;Mario Gerla ; William Su","Wireless Ad Hoc Multicast Routing with Mobility Prediction ","MONET European Network of Excellence","20","20_10 S Lee;Mario Gerla ; William Su<","458"
"459","Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas"," Multi-Stream Media Servers ","HP Laboratories Technical Report","20","20_5 Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas<","459"
"460","Mario Gerla;Guangyu Pei;Sung-Ju Lee"," Wireless, Mobile Ad-Hoc Network Routing ","Presented at ACM IEEE WINLAB FOCUS New","20","20_11 Mario Gerla;Guangyu Pei;Sung-Ju Lee<","460"
"461","Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas"," Rich Media from the Masses ","HP Laboratories Technical Report","20","20_6 Sujata Banerjee;Jack Brassil;Amy Dalal;Sung-Ju Lee;Ed Perry;Puneet Sharma;Andrew Thomas<","461"
"462","S Lee;Julian Hsu ; Mario Gerla ; Rajive Bagrodia ; William Su","A Performance Comparison Study of Ad Hoc Wireless Multicast Protocols ","INFOCOM The Conference Computer Communications","20","20_12 S Lee;Julian Hsu ; Mario Gerla ; Rajive Bagrodia ; William Su<","462"
"463","Sujata Banerjee;Zhichen Xu;Sung-Ju Lee;Chunqiang Tang"," Service Adaptive Multicast for Media Distribution Networks ","Proceedings of IEEE WIAPP","20","20_7 Sujata Banerjee;Zhichen Xu;Sung-Ju Lee;Chunqiang Tang<","463"
"464","Manthos Kazantzidis;Mario Gerla;Sung-Ju Lee"," Permissible Throughput Network Feedback for Adaptive Multimedia in AODV MANETs ","Proceedings of IEEE ICC International Conference Communications","20","20_13 Manthos Kazantzidis;Mario Gerla;Sung-Ju Lee<","464"
"465","S Lee;Mario Gerla ; William Su","Mobility prediction and routing in ad hoc wireless networks ","Int Journal of Network Management","20","20_8 S Lee;Mario Gerla ; William Su<","465"
"466","Youngbae Ko;Sung-Ju Lee;Kang-Yong Lee"," A Multicast Protocol for Physically Hierarchical Ad Hoc Networks ","Proceedings of IEEE VTC","20","20_14 Youngbae Ko;Sung-Ju Lee;Kang-Yong Lee<","466"
"467","S Lee;Mario Gerla ; William Su","On-Demand Multicast Routing Protocol in Multihop Wireless Mobile Networks ","MONET European Network of Excellence","20","20_9 S Lee;Mario Gerla ; William Su<","467"
"468","Sung-Ju Lee;Elizabeth M Belding-Royer;Charles E Perkins"," Ad hoc On-Demand Distance-Vector Routing Scalability ","ACM Computing and Communications Review","20","20_15 Sung-Ju Lee;Elizabeth M Belding-Royer;Charles E Perkins<","468"
"469","Sung-Ju Lee;William Su;Mario Gerla"," Ad hoc Wireless Multicast Mobility Prediction ","Proceedings of IEEE ICCCN","20","20_16 Sung-Ju Lee;William Su;Mario Gerla<","469"
"470","Sung-Ju Lee;Mario Gerla"," AODV-BR: Backup Routing in Ad hoc Networks ","Proceedings of IEEE WCNC","20","20_17 Sung-Ju Lee;Mario Gerla<","470"
"471","Sung-Ju Lee;Mario Gerla"," Dynamic Load-Aware Routing in Ad hoc Networks ","Proceedings of IEEE ICC International Conference Communications","20","20_18 Sung-Ju Lee;Mario Gerla<","471"
"472","Sung-Ju Lee;William Su;Mario Gerla"," Exploiting the Unicast Functionality of the On-Demand Multicast Routing Protocol ","Proceedings of IEEE WCNC","20","20_19 Sung-Ju Lee;William Su;Mario Gerla<","472"
"473","Sung-Ju Lee;Mario Gerla;Ching-Chuan Chiang"," On-Demand Multicast Routing Protocol ","Proceedings of IEEE WCNC New Orleans","20","20_20 Sung-Ju Lee;Mario Gerla;Ching-Chuan Chiang<","473"
"474","Sung-Ju Lee;William Su;Mario Gerla"," On-Demand Multicast Routing Protocol ODMRP for Ad hoc Networks ","Internet Draft draft ietf manet odmrp txt","20","20_21 Sung-Ju Lee;William Su;Mario Gerla<","474"
"475","Sung-Ju Lee;William Su;Mario Gerla"," On-Demand Multicast Routing Protocol in Multihop Wireless Mobile Networks ","ACM Kluwer Networks and Applications special issue Multipoint Communications Wireless Networks","20","20_22 Sung-Ju Lee;William Su;Mario Gerla<","475"
"476","Sung-Ju Lee;Wei-Ying Ma;Bo Shen"," An Interactive Video Delivery and Caching System Using Video Summarization ","Computer Communications","20","20_23 Sung-Ju Lee;Wei-Ying Ma;Bo Shen<","476"
"477","Sung-Ju Lee;Wei-Ying Ma;Bo Shen"," An Interactive Video Delivery and Caching System Using Video Summarization ","Proceedings of WCW","20","20_24 Sung-Ju Lee;Wei-Ying Ma;Bo Shen<","477"
"478","Sung-Ju Lee;William Su;Mario Gerla"," Wireless Ad hoc Multicast Routing Mobility Prediction ","ACM Kluwer Networks and Applications special issue Design and Deployment of Ad Hoc Networks","20","20_25 Sung-Ju Lee;William Su;Mario Gerla<","478"
"479","Sung-Ju Lee;William Su;Julian Hsu;Mario Gerla;Rajive Bagrodia"," A Performance Comparison Study of Ad Hoc Wireless Multicast Protocols ","Proceedings of IEEE INFOCOM The Conference Computer Communications","20","20_26 Sung-Ju Lee;William Su;Julian Hsu;Mario Gerla;Rajive Bagrodia<","479"
"480","Sung-Ju Lee;Chai-Keong Toh;Mario Gerla"," Performance Evaluation of Table-Driven and On-Demand Ad Hoc Routing Protocols ","Proceedings of IEEE PIMRC Osaka","20","20_27 Sung-Ju Lee;Chai-Keong Toh;Mario Gerla<","480"
"481","Sung-Ju Lee;Elizabeth M Royer;Charles E Perkins"," Scalability Study of the Ad Hoc On-Demand Distance Vector Routing Protocol ","ACM Wiley International Journal of Network Management","20","20_28 Sung-Ju Lee;Elizabeth M Royer;Charles E Perkins<","481"
"482","Sung-Ju Lee;Julian Hsu;Russell Hayashida;Mario Gerla;Rajive Bagrodia"," Selecting a Routing Strategy for Your Ad Hoc Network ","Computer Communications special issue Advances Computer Communications and Networks Algorithms and Applications","20","20_29 Sung-Ju Lee;Julian Hsu;Russell Hayashida;Mario Gerla;Rajive Bagrodia<","482"
"483","Sung-Ju Lee;Mario Gerla;Chai-Keong Toh"," A Simulation Study of Table-Driven and On-Demand Routing Protocols for Mobile Ad Hoc Networks ","IEEE Network","20","20_30 Sung-Ju Lee;Mario Gerla;Chai-Keong Toh<","483"
"484","Sung-Ju Lee;Mario Gerla"," Split Multipath Routing Maximally Disjoint Paths in Ad hoc Networks ","Proceedings of IEEE ICC International Conference Communications","20","20_31 Sung-Ju Lee;Mario Gerla<","484"
"485","S Lee;Charles E Perkins ; Elizabeth M Belding-Royer","Scalability study of the ad hoc on-demand distance vector routing protocol ","Int Journal of Network Management","20","20_32 S Lee;Charles E Perkins ; Elizabeth M Belding-Royer<","485"
"486","Elizabeth M Royer;Sung-Ju Lee;Charles E Perkins"," The Effects of MAC Protocols on Ad hoc Communication Protocols ","Proceedings of IEEE WCNC","20","20_33 Elizabeth M Royer;Sung-Ju Lee;Charles E Perkins<","486"
"487","Puneet Sharma;Jack Brassil;Sung-Ju Lee;Kang G Shin"," Distributed Channel Monitoring for Wireless Bandwidth Aggregation ","HP Laboratories Technical Report","20","20_34 Puneet Sharma;Jack Brassil;Sung-Ju Lee;Kang G Shin<","487"
"488","Puneet Sharma;Sung-Ju Lee;Jack Brassil;Julio Lopez"," Dynamic Link Striping: Breaking the WAN Bandwidth Barrier in Piconets ","Proceedings of IEEE LANMAN","20","20_35 Puneet Sharma;Sung-Ju Lee;Jack Brassil;Julio Lopez<","488"
"489","Puneet Sharma;Sung-Ju Lee;Jack Brassil;Kang G Shin"," Handheld Routers: Intelligent Bandwidth Aggregation for Collaborative Hosts ","HP Laboratories Technical Report","20","20_36 Puneet Sharma;Sung-Ju Lee;Jack Brassil;Kang G Shin<","489"
"490","Bo Shen;Sung-Ju Lee;Sujoy Basu"," Caching Strategies in Transcoding-Enabled Proxy Systems for Streaming Media Distribution Networks "," IEEE Transactions Multimedia special issue Streaming Media","20","20_37 Bo Shen;Sung-Ju Lee;Sujoy Basu<","490"
"491","S Lee;Bo Shen ; Sujoy Basu","Performance Evaluation of Transcoding-Enabled Streaming Media Caching System ","Data Management","20","20_38 S Lee;Bo Shen ; Sujoy Basu<","491"
"492","Bo Shen;Sung-Ju Lee;Sujoy Basu"," Streaming Media Caching Transcoding-Enabled Proxies ","HP Laboratories Technical Report","20","20_39 Bo Shen;Sung-Ju Lee;Sujoy Basu<","492"
"493","S Lee; Junguk L Kim","An Efficient Distributed Deadlock Detection Algorithm ","ICDCS International Conference Distributed Computing Systems","21","21_1 S Lee; Junguk L Kim<","493"
