,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
441,Y Chen;R T Justis;P P Chong," Franchising and Information Technology: A Framework, ",Managing Information Technology Small Business Challenges and Solutions edited by S Burgess Idea Group Publishing,19,7,441,YChen
442,Y Chen," Global E-Business, Franchising, and Knowledge Capital, ",School of Economics and Management Tsinghua University Beijing,19,8,442,YChen
443,Y Chen;S Hammerstein;R T Justis," Knowledge, Learning, and Capabilities in Franchise Organizations, ",Proceedings of the rd European Conference Organizational Knowledge Learning and Capabilities www alba edu gr OKLC,19,9,443,YChen
444,Y Chen;P P Chong;R T Justis," An Intranet-based Knowledge Repository: A Structure for Learning Organization in Franchising, ",Human Systems Management,19,20,444,YChen
445,Y Chen," An Entity-Relationship Approach to Decision Support and Expert Systems, ",Decision Support Systems,19,21,445,YChen
446,Y Chen;K Tang," A Pictorial Approach to Poor-Quality Cost Management, ",IEEE Transactions Engineering Management,19,22,446,YChen
447,Y Chen;C Ford;R T Justis;P P Chong," Application Service Providers ASP in Franchising: Opportunities and Issues, ",Proceedings of the th Annual International Society of Franchising Conference Las Vegas,19,23,447,YChen
448,Y Chen," Organizational Strategies for Decision Support and Expert Systems, ",Journal of Information Science,19,24,448,YChen
449,Y Chen;P P Chong;J Chen," Small Business Management: An IT-Based Approach, ",Journal of Computer Information Systems XXXXI Winter,19,25,449,YChen
450,P P Chong;Y Chen;R T Justis," Database Design for Venture Capitalist-Entrepreneur Matching Service: An Entity-Relationship Approach, ",Journal of Private Abstract only Fifteenth Annul Conference of the Association of Private Education,19,26,450,YChen
451,P P Chong;Y Chen;R T Justis," A Venture Capital Data Model Using CASE, ",Data Resource Management,19,27,451,YChen
452,P P Chong;Y Chen;J M Pruett," Information Technology Transfer in Econometric Forecasting: A Pictorial Approach, ",Journal of Information Technology,19,28,452,YChen
453,P P Chong;Y Chen;R T Justis," A PC-Based Decision Support and Expert System for Labor Market Analysis, ",Journal of Microcomputer Applications,19,29,453,YChen
454,P P Chong;Y Chen;A M M Jamal," A Pictorial Approach to the Information Management of Econometric Forecasting Models, ",Proceedings of the International Conference of the Information Resources Management Association,19,30,454,YChen
455,P P Chong;J Chen;Y Chen," IT Induction in the Food Service Industry, ",Industrial Management Data Systems,19,31,455,YChen
456,R T Justis;M Tuunanen;Y Chen;G Castrogiovanni," Disclosing the Activities of Franchisors, ",Proceedings of the th Annual International Society of Franchising Conference San Antonio,19,32,456,YChen
457,R T Justis;Y Chen;P P Chong," Franchising: An Educational Methodology, ",Journal of Private,19,33,457,YChen
458,Y Chen;Ferdinand F Leimkuhler,Booth's law of word frequency ,JASIS Journal of the American Society of Information Science,19,34,458,YChen
459,Y Chen;Chitu Okoli ; P Pete Chong,IT Businesses and Franchising: A Research Proposal ,HICSS INTERNATIONAL CONFERENCE SYSTEM SCIENCES,19,35,459,YChen
460,Y Chen;Mysore Ramaswamy ; Sumit Sarkar,Using Directed Hypergraphs to Verity Rule-Based Expert Systems ,IEEE Trans Knowl Data Eng,19,36,460,YChen
461,Y Chen;Morgan Y Tong ; P Pete Chong,Dynamic Behavior of Bradford's Law ,JASIS Journal of the American Society of Information Science,19,37,461,YChen
462,Y Chen;Morgan Y Tong ; P Pete Chong,The Simon-Yule Approach to Bibliometric Modeling ,Inf Process Manage,19,38,462,YChen
463,Y Chen;Edward Watson ; Ying Shi,Model-Driven Simulation of World-Wide-Web Cache Policies ,Winter Simulation Conference,19,39,463,YChen
464,Y Yao;M Wohl;E Watson;Y Chen," Customers' Decision to Adopt Application Service Provider and Applications Service Providers' Business Strategy in the Hospital Industry: A Research Framework, ", Journal of Information Technology Cases and Applications,19,40,464,YChen
465,B Zhang;Y Chen," Online Data Mining in Franchising Supply Chain Management: A Case Study in Apparel Industry, ",Proceedings of the Americas Conference of Information Systems,19,41,465,YChen
466,Y Chen;Duren Che ; Karl Aberer,On the efficient evaluation of relaxed queries in biological databases ,CIKM International Conference Information and Knowledge Management,1,16,466,YChen
467,Y Chen;Dunren Che ; Hannelore Eisner ; Karl Aberer,The Advanced Web Query System of GPCRDB ,SSDBM Statistical and Scientific Database Management,1,17,467,YChen
468,Y Chen,"Integrating Graph Traversal into the Top-down Evaluation of Recursive Queries,",Int Journal of Logic Programming being under consideration subject to revision,1,50,468,YChen
469,D Che;K Aberer;Y Chen,"The Design of Query Interfaces to GPCRDB,", by Int Workshop User Interface to Data Intensive Systems UIDIS User Interfaces to Data Intensive Systems Edinburgh IEEE,1,18,469,YChen
470,Y Chen;W Benn,"Integrating Heterogeneous OO Schemas,", poster paper by th Int Conf Data Engineering Sydney IEEE,1,51,470,YChen
471,Y Chen;Dunren Che ; Karl Aberer,The Design of Query Interfaces to the GPCRDB Biological Database ,UIDIS User Interfaces to Data Intensive Systems,1,19,471,YChen
472,Y Chen;W Benn;,Integrating Heterogeneous OO Schemas; to IEEE Transaction on Knowledege;Data Engineering,,1,52,472,YChen
473,Y Chen;W Benn,"Integrity Constraint Translation Problem in Federated Relational Databases, in:",Proc of the second Workshop Foederierte Datenbanken Dortmund,1,53,473,YChen
474,Y Chen,"On the Bottom-up Evaluation of Recursive Queries,",Int Journal of Intelligent Systems John Wiley Sons Ltd,1,54,474,YChen
475,Y Chen,"On the Computation of Recursion in Relational Databases,", the book Effective Databases for Text Document Management ed S A Becker,1,55,475,YChen
476,Y Chen;D Che;K Aberer,"On the Efficient Evaluation of Relaxed Queries in Biological Databases,", by th Int Conf Information and Knowledge Management U S A ACM,1,56,476,YChen
477,Y Chen;G Huck,"On the Evaluation of Path-Oriented Queries in Document Databases,",Lecture Notes Computer Science,1,57,477,YChen
478,Y Chen;Gerald Huck,Building Signature-Trees on Path Signatures in Document Databases ,Effective Databases for Text amp Document Management,1,90,478,YChen
479,Y Chen;W Benn,"On the Query Optimization in Multidatabases, in:",Proc of the first Int Symposium Cooperative Database Systems for Advanced Applications CODAS The Second International Symposium Cooperative Database Systems for Advanced Applications Kyoto World Scientific Press,1,58,479,YChen
480,Y Chen;Gerald Huck,On the Evaluation of Path-Oriented Queries in Document Databases ,DEXA Database and Expert Systems Applications,1,91,480,YChen
481,Y Chen;W Benn,"On the Query Transalation in Federated Relational Databases, in:",Proc of th Int DEXA Database and Expert Systems Applications Conf and Workshop Database and Expert Systems Application Zurich IEEE,1,59,481,YChen
482,Y Chen Ron McFadyen;F Chan,"Mapping DTDs to Object-Oriented Schemas,",Proc of Int Conf Web Informtion Systems Engineering WISE Web Information Systems Engineering,1,92,482,YChen
483,Y Chen;Speeding up the Counting Method by Computing Heritage Functions in Topological Order ,ADBIS,,1,93,483,YChen
484,Y Chen;On the Graph Traversal and Linear Binary-Chain Programs ,IEEE Trans Knowl Data Eng ,,1,94,484,YChen
485,Y Chen;Arc Consistency Revisited ,Inf Process Lett ,,1,95,485,YChen
486,Y Chen;Signature files and signature trees ,Inf Process Lett ,,1,96,486,YChen
487,Y Chen;W Benn,"Building DD to Support Query Processing in Federated Databases,",Proc of th Int Workshop Knowledge Representation and Databases at the Int Conf VLDB Very Large Data Bases,1,20,487,YChen
488,Y Chen,"Building Signature File Hierarchies into Object-Oriented Databases,",accepeted by the IASTED Int Conf Software Engineering and Application SEa,1,21,488,YChen
489,Y Chen;G Huck,"Building Signature-trees for Path Signatures in Document Databases,", the book Effective Databases for Text Document Management ed S A Becker,1,22,489,YChen
490,Y Chen,"A Bottom-up Query Evaluation Method for Stratified Databases, in:",Proc of th Int Conf Data Engineering IEEE,1,23,490,YChen
491,Y Chen;K Aberer,"Combining Pat-Trees and Signature Files for Query Evaluation in Document Databases,", by th Int DEXA Database and Expert Systems Applications Conf Database and Expert Systems Application Springer Verlag,1,24,491,YChen
492,Y Chen;W Benn,"Constructing Deduction-like Object-oriented Global Schemas,", by XII Brazilian Symposium Database Systems Fortaleza CE,1,25,492,YChen
493,Y Chen,"Counting and Topological Order,",Journal of Computer Science and Technology Allerton Press,1,26,493,YChen
494,Y Chen;W Benn,"Defining Rules for Schema Transformation,", by th Int Conf Object Oriented Information Systems Springer Verlag,1,27,494,YChen
495,Y Chen;W Benn,"On the Query Treatment in Federated Systems,",Proc of th Int DEXA Database and Expert Systems Applications Conf Database and Expert Systems Application Toulouse Springer Verlag,1,60,495,YChen
496,Y Chen,"Graph Traversal Method for Evaluating Logic Programs,", to Int Journal Sience of Computer Programming,1,28,496,YChen
497,Y Chen,"On the Integeration of Heterogeneous OO Schemas,", by Int Journal of Information Science and Engineering pages,1,61,497,YChen
498,Y Chen,"Graph Traversal Method for Evaluating Linear Binary-chain Programs,", by Science Sinica Science Press,1,29,498,YChen
499,Y Chen;T Härder,"On the Optimal Top-down Evaluation of Recursive Queries, in:",Proc of th Int DEXA Database and Expert Systems Applications Conf Database and Expert Systems Applications Springer Verlag,1,62,499,YChen
500,Y Chen,"On the Arc Consistency Problem,", by Journal of Computer Science and Technology Allerton Press,1,63,500,YChen
501,Y Chen,"Application of Fuzzy Logic to the Computer-based Medical Diagnosis System,",Journal of the Technical Institute of Changsha,1,64,501,YChen
502,Y Chen,"Applying Tarjan's Algorithm to Evaluation of Logic Programs,",Proc of th Int Conf Computing and Information Winnipeg,1,65,502,YChen
503,Y Chen,"Processing of Recursive Rules in Knowledge-based Systems - Algorithms for Handling Recursive Rules and Negative Information and Performance Measurements,",Ph D thesis Computer Science Department University of Kaiserslautern,1,66,503,YChen
504,Y Chen;T Liu,"Personal Web Space,", by th Intl Workshop Multimedia Network Systems and Applications MNSA,1,67,504,YChen
505,Y Chen;G Huck,"Path signature: A Way to Speed up Evaluation of Path-oriented Queries in Document Datbases,", by st Int Conf Web Informtion Systems Engineering WISE Web Information Systems Engineering,1,68,505,YChen
506,Y Chen,"Arc Consistency Revisited,", Int Journal Information Processing Letters,1,69,506,YChen
507,Y Chen,"Graph Traversal and Binary-chain Programs,", by IEEE Transaction Knowledege and Data Engineering pages,1,30,507,YChen
508,Y Chen;T Härder,"Graph Traversal and Linear Binary-chain Programs,",ZRI Report University of Kaiserslautern,1,31,508,YChen
509,Y Chen,"Graph Traversal and Top-down Evaluation of Logic Queries,",Journal of Computer Science and Technology Allerton Press,1,32,509,YChen
510,Y Chen,"Evaluating Linear Binary Programs by Traversing Automaton Hierarchy,",Proc of th Int Workshop Deductive Databases and Logic Programming United Kingdom,1,33,510,YChen
511,Y Chen,"OLDTNF-based Evaluation Method for Handling Recursive Queries,", by Science Sinica Science Press,1,34,511,YChen
512,Y Chen;T Härder,"Eliminating Redundant Computation from RQA/FQI, in:",Proc ICIC Second Int Conf Data and Knowledge Engineering Theory and Application Hongkong IEEE,1,35,512,YChen
513,Y Chen;W Benn,"Query Evaluation for Distributed Heterogeneous Relational Databases,",Proc of th Int Conf Cooperative Information Systems New IEEE,1,36,513,YChen
514,Y Chen;D Che;K Aberer,"Query Relaxation and Evaluation Optimization in Biological Databases,", by th Int Joint Conference Information Science Atlantic city IEEE,1,37,514,YChen
515,Y Chen,"A Recursive Inference Reasoning Algorithm,",Journal of Computer Research and Development,1,70,515,YChen
516,Y Chen;K Aberer,"Layered Index Structures in Document Databases,", by th Int Conf Information and Knowledge Management U S A ACM,1,38,516,YChen
517,Y Chen,"Ordering Conjuctive Queries, in:",Proc of the Int Conference of Young Computer Scientists Beijing,1,71,517,YChen
518,Y Chen,"A Medical Expert System, in:",Proc of the first national conference Computer Technology Used Medicine Xiamen,1,39,518,YChen
519,Y Chen;W Benn,"A Rule-based Strategy for Translating Relational Schemas into OO-Schemas, in:",Proc of first Int Symposium Cooperative Database Systems for Advanced Applications CODAS The Second International Symposium Cooperative Database Systems for Advanced Applications Kyoto World Scientific Press,1,72,519,YChen
520,Y Chen;Karl Aberer,Combining Pat-Trees and Signature Files for Query Evaluation in Document Databases ,DEXA Database and Expert Systems Applications,1,1,520,YChen
521,Y Chen;W Benn,"Rule-based technology for schema transformatioin, in:",Proc of Int Conf Cooperative Information Systems South Carolina IEEE,1,73,521,YChen
522,Y Chen;Karl Aberer,Layered Index Structures in Document Database Systems ,CIKM International Conference Information and Knowledge Management,1,2,522,YChen
523,Y Chen,"A Reasoning Method of Computer-based Medical Diognosis System,",Journal of the Technical Institute of Changsha,1,74,523,YChen
524,Y Chen;Wolfgang Benn,Building DD to Support Query Processing in Federated Systems ,KRDB Knowledge Representation Meets Databases,1,3,524,YChen
525,Y Chen,"Research on Non-Linear Recursive Queries,", by The th Symposium Computer Application Modern Science Technology Beijing,1,75,525,YChen
526,W Benn;Y Chen;I Gringer,"FSM: A Federated System Manager,",Zeitschrift Datenbank Rundbrief,1,4,526,YChen
527,Y Chen;K Aberer,"SGML DataBlade - A Document Database System, Int ",Symposium Database Application Non Traditional Environments Kyoto IEEE,1,76,527,YChen
528,Y Chen;Wolfgang Benn,Query Evaluation for Distributed Heterogeneous Relational Databases ,CoopIS,1,5,528,YChen
529,Y Chen,"A Signature-based Indexing Method for Object-Oriented Databases,", invited paper Intl Conf Advances Infrastructure for e Business e education e Science and e Medicine the Internet IEEE,1,77,529,YChen
530,Y Chen;Wolfgang Benn,Multidatabase Query Optimization: Tree Balance and Node Allocation ,IDEAS International Database Engineering and Application Symposium,1,6,530,YChen
531,Y Chen,"Signature File and Signature Tree,", by Int Journal Information Processing Letters,1,78,531,YChen
532,W Benn;Y Chen;I Gringer,"A New Strategy for Integrating Heterogeneous OO Schemas, in:",Proc of the first Workshop Foederierte Datenbanken Magdeburg,1,7,532,YChen
533,Y Chen;Wolfgang Benn,Integrating Heterogeneous OO Schemas ,ICDE International Conference Data Engineering,1,8,533,YChen
534,Y Chen,"Speeding up the Counting Method by computing Heritage Functions in Topological Order,",Proc of first East European Symposium Advances Databases and Information Systems St Ptersburg ACM SIGMOD International Conference Management of Data,1,79,534,YChen
535,Y Chen;Wolfgang Benn,On the Query Translation in Federative Relational Databases ,DEXA Database and Expert Systems Applications Workshop,1,9,535,YChen
536,Y Chen,"Magic Sets and Stratified Databases,",Int Journal of Intelligent Systems John Wiley Sons Ltd,1,40,536,YChen
537,Y Chen,"Magic Sets Revisited,",Journal of Computer Science and Technology Allerton Press,1,41,537,YChen
538,Y Chen,"Improving Han and Lee's Path Consistency Algorithm, in:",Proc of th International Conf Tools of Artificial Intelligence San Jose Computer Animation IEEE,1,42,538,YChen
